target_id	length	eff_length	est_counts	tpm
ENSDART00000171483.2	397	104.743	0	0
ENSDART00000171356.2	339	65.8754	0	0
ENSDART00000172182.2	413	118.12	0	0
ENSDART00000113019.3	414	118.987	0	0
ENSDART00000170523.2	375	88.1054	0	0
ENSDART00000160187.2	385	95.396	0	0
ENSDART00000114271.4	416	120.731	0	0
ENSDART00000159161.2	423	126.936	0	0
ENSDART00000162061.2	314	54.0404	0	0
ENSDART00000169803.2	998	699	0	0
ENSDART00000170923.2	1670	1371	0	0
ENSDART00000171190.2	3169	2870	0	0
ENSDART00000165811.2	556	257.002	0	0
ENSDART00000167950.2	667	368	0	0
ENSDART00000007487.9	873	574	204.259	23.5253
ENSDART00000162972.3	1568	1269	9	0.468863
ENSDART00000171570.2	1371	1072	0	0
ENSDART00000168177.2	3370	3071	604.569	13.0146
ENSDART00000182440.1	3291	2992	0	0
ENSDART00000162709.3	4761	4462	1331.42	19.7265
ENSDART00000125149.3	3218	2919	0	0
ENSDART00000168926.2	1724	1425	415.781	19.2892
ENSDART00000169180.2	3210	2911	488.732	11.0993
ENSDART00000165795.2	1002	703	7	0.658276
ENSDART00000079649.6	641	342	0	0
ENSDART00000160925.2	4365	4066	505.736	8.22283
ENSDART00000188827.1	4409	4110	139.45	2.24306
ENSDART00000171098.2	437	139.751	0	0
ENSDART00000159824.2	734	435	1	0.151976
ENSDART00000162187.2	63	13.7872	0	0
ENSDART00000161350.2	63	13.7872	0	0
ENSDART00000193555.1	66	13.995	0	0
ENSDART00000161459.2	60	13.5708	0	0
ENSDART00000184586.1	66	13.995	0	0
ENSDART00000193441.1	66	13.995	0	0
ENSDART00000185019.1	66	13.995	0	0
ENSDART00000171681.2	60	13.5708	0	0
ENSDART00000165172.2	63	13.7872	0	0
ENSDART00000170440.2	46	12.3744	0	0
ENSDART00000168126.2	57	13.3436	0	0
ENSDART00000182863.1	63	13.7872	0	0
ENSDART00000166020.2	66	13.995	0	0
ENSDART00000190775.1	66	13.995	0	0
ENSDART00000167303.2	63	13.7872	0	0
ENSDART00000157393.2	52	12.9341	0	0
ENSDART00000166828.2	63	13.7872	0	0
ENSDART00000159011.2	63	13.7872	0	0
ENSDART00000190235.1	66	13.995	0	0
ENSDART00000190038.1	399	106.361	0.862688	0.536212
ENSDART00000164894.2	66	13.995	0	0
ENSDART00000170926.2	63	13.7872	0	0
ENSDART00000166210.2	60	13.5708	0	0
ENSDART00000170448.2	57	13.3436	0	0
ENSDART00000171447.2	49	12.6651	0	0
ENSDART00000164734.2	55	13.1849	0	0
ENSDART00000167581.2	57	13.3436	0	0
ENSDART00000185656.1	66	13.995	0	0
ENSDART00000186087.1	63	13.7872	0	0
ENSDART00000168960.2	63	13.7872	0	0
ENSDART00000161571.2	57	13.3436	0	0
ENSDART00000161136.2	63	13.7872	0	0
ENSDART00000161763.2	63	13.7872	0	0
ENSDART00000170691.2	63	13.7872	0	0
ENSDART00000191731.1	63	13.7872	0	0
ENSDART00000113547.3	903	604	12.1373	1.32847
ENSDART00000159055.2	66	13.995	0	0
ENSDART00000158148.2	63	13.7872	0	0
ENSDART00000167576.2	63	13.7872	0	0
ENSDART00000162921.2	60	13.5708	0	0
ENSDART00000182846.1	63	13.7872	0	0
ENSDART00000191760.1	63	13.7872	0	0
ENSDART00000162352.2	60	13.5708	0	0
ENSDART00000166454.2	57	13.3436	0	0
ENSDART00000180943.1	63	13.7872	0	0
ENSDART00000172223.2	56	13.265	0	0
ENSDART00000166061.2	45	12.272	0	0
ENSDART00000171126.2	60	13.5708	0	0
ENSDART00000183757.1	63	13.7872	0	0
ENSDART00000159092.2	63	13.7872	0	0
ENSDART00000180403.1	63	13.7872	0	0
ENSDART00000192804.1	63	13.7872	0	0
ENSDART00000167932.2	60	13.5708	0	0
ENSDART00000190928.1	66	13.995	0	0
ENSDART00000158609.2	60	13.5708	0	0
ENSDART00000192441.1	63	13.7872	0	0
ENSDART00000187002.1	896	597	0	0
ENSDART00000170206.2	61	13.644	0	0
ENSDART00000159979.2	60	13.5708	0	0
ENSDART00000193507.1	66	13.995	0	0
ENSDART00000159473.2	63	13.7872	0	0
ENSDART00000166370.2	63	13.7872	0	0
ENSDART00000181827.1	63	13.7872	0	0
ENSDART00000164120.2	63	13.7872	0	0
ENSDART00000168385.2	60	13.5708	0	0
ENSDART00000170860.2	63	13.7872	0	0
ENSDART00000160505.2	60	13.5708	0	0
ENSDART00000191315.1	976	677	0	0
ENSDART00000158978.2	907	608	0	0
ENSDART00000159628.2	63	13.7872	0	0
ENSDART00000171914.2	63	13.7872	0	0
ENSDART00000190142.1	66	13.995	0	0
ENSDART00000163969.2	49	12.6651	0	0
ENSDART00000161690.2	63	13.7872	0	0
ENSDART00000186687.1	63	13.7872	0	0
ENSDART00000161734.2	64	13.8573	0	0
ENSDART00000160963.2	63	13.7872	0	0
ENSDART00000186681.1	66	13.995	0	0
ENSDART00000164889.2	63	13.7872	0	0
ENSDART00000160161.2	46	12.3744	0	0
ENSDART00000162964.2	49	12.6651	0	0
ENSDART00000131829.2	803	504	67.6132	8.86883
ENSDART00000144883.3	780	481	509.15	69.9787
ENSDART00000156963.2	2986	2687	22.6587	0.557485
ENSDART00000161066.2	1110	811	0	0
ENSDART00000137179.2	1872	1573	1638.66	68.8694
ENSDART00000100744.4	2099	1800	80.1896	2.94517
ENSDART00000160393.2	1044	745	33.8104	3.00026
ENSDART00000167980.2	834	535	286.114	35.355
ENSDART00000067621.6	4363	4064	526.822	8.56989
ENSDART00000165084.2	5190	4891	685.87	9.27063
ENSDART00000162322.2	873	574	22.4711	2.58808
ENSDART00000190378.1	609	310	2.76404	0.589451
ENSDART00000144327.3	1479	1180	31.2758	1.75223
ENSDART00000173911.2	412	117.256	0	0
ENSDART00000178732.2	2977	2678	0	0
ENSDART00000164747.2	1359	1060	47.609	2.96926
ENSDART00000162001.2	500	201.09	6.03533	1.98416
ENSDART00000103397.6	1933	1634	158.448	6.4106
ENSDART00000113661.4	4484	4185	0	0
ENSDART00000052422.3	1265	966	77.8149	5.32538
ENSDART00000047912.9	1997	1698	674.763	26.2711
ENSDART00000154987.3	8955	8656	111.085	0.848405
ENSDART00000108999.4	2067	1768	0	0
ENSDART00000080347.6	1924	1625	99.1509	4.03374
ENSDART00000123238.3	2118	1819	0	0
ENSDART00000137120.2	456	157.801	163.466	68.4831
ENSDART00000049291.5	2868	2569	817.637	21.0408
ENSDART00000147621.2	757	458	317.829	45.8768
ENSDART00000156885.2	7386	7087	704.845	6.57501
ENSDART00000157087.2	665	366	13.6289	2.46175
ENSDART00000176637.2	3999	3700	0	0
ENSDART00000159554.2	1007	708	3.4271	0.320006
ENSDART00000192041.1	525	226.02	0	0
ENSDART00000184520.1	837	538	0	0
ENSDART00000024330.9	3903	3604	160.738	2.94849
ENSDART00000173945.2	452	153.952	0	0
ENSDART00000172251.2	1479	1180	0	0
ENSDART00000155746.3	2001	1702	101.896	3.9579
ENSDART00000154158.2	1350	1051	3084.32	194.009
ENSDART00000180571.1	1908	1609	1865.51	76.6492
ENSDART00000189685.1	622	323	0	0
ENSDART00000135009.2	659	360	0	0
ENSDART00000139795.2	1951	1652	117.128	4.68721
ENSDART00000190366.1	1293	994	0	0
ENSDART00000136751.2	726	427	2	0.309647
ENSDART00000146364.3	4345	4046	0	0
ENSDART00000175207.2	5260	4961	0	0
ENSDART00000140924.2	1187	888	35.1848	2.61943
ENSDART00000066782.7	1940	1641	60.0589	2.41954
ENSDART00000163816.2	2323	2024	0	0
ENSDART00000163956.2	2431	2132	0	0
ENSDART00000129910.3	980	681	88.585	8.5996
ENSDART00000139974.2	835	536	42.1467	5.19833
ENSDART00000030773.5	5649	5350	4445.94	54.9382
ENSDART00000171701.2	2346	2047	0	0
ENSDART00000097522.5	1492	1193	12.7392	0.705938
ENSDART00000127483.4	5851	5552	11.8412	0.140998
ENSDART00000183613.1	846	547	0	0
ENSDART00000142998.4	12194	11895	5.86743	0.0326098
ENSDART00000182436.1	120	17.5027	0	0
ENSDART00000159675.3	1533	1234	0	0
ENSDART00000156526.3	3267	2968	0	0
ENSDART00000113185.4	3130	2831	144.161	3.36647
ENSDART00000148548.3	1617	1318	10.6717	0.535285
ENSDART00000171123.2	1156	857	43.2695	3.33785
ENSDART00000148879.2	651	352	8.81986	1.65647
ENSDART00000145410.2	2756	2457	5.51926	0.148505
ENSDART00000149204.3	1221	922	9.54083	0.684101
ENSDART00000153303.2	280	41.9394	0	0
ENSDART00000149732.4	871	572	0	0
ENSDART00000153121.2	368	83.286	0	0
ENSDART00000090171.4	4438	4139	3474.15	55.4905
ENSDART00000132028.3	1779	1480	3.16594	0.141418
ENSDART00000057257.5	816	517	0	0
ENSDART00000057697.6	1756	1457	9.83406	0.446209
ENSDART00000164426.2	1045	746	13.6543	1.21003
ENSDART00000017850.9	1583	1284	45.3457	2.33473
ENSDART00000161797.3	1006	707	0	0
ENSDART00000173668.2	888	589	0	0
ENSDART00000173934.2	1118	819	1	0.08072
ENSDART00000124091.3	653	354	3	0.560252
ENSDART00000163388.2	199	25.3252	0	0
ENSDART00000146315.3	2622	2323	507.853	14.4529
ENSDART00000021121.8	1181	882	0	0
ENSDART00000183937.1	893	594	0	0
ENSDART00000111512.4	6213	5914	10.0944	0.11284
ENSDART00000172678.2	1110	811	10.6499	0.86814
ENSDART00000151899.2	2789	2490	309.075	8.20596
ENSDART00000152066.2	838	539	0	0
ENSDART00000041577.8	5802	5503	134.355	1.61405
ENSDART00000166519.2	588	289	28.868	6.60366
ENSDART00000147618.2	808	509	0	0
ENSDART00000142716.2	673	374	0	0
ENSDART00000007053.9	2128	1829	558.563	20.1894
ENSDART00000126984.3	954	655	0	0
ENSDART00000124920.4	6674	6375	48.4346	0.502273
ENSDART00000162639.3	1596	1297	0	0
ENSDART00000186786.1	7484	7185	194.364	1.78836
ENSDART00000147034.2	2816	2517	1.36169	0.0357651
ENSDART00000021092.9	2140	1841	307.204	11.0316
ENSDART00000101204.4	3078	2779	82.2337	1.95626
ENSDART00000167332.2	675	376	2.36695e-07	4.16166e-08
ENSDART00000168861.2	670	371	7	1.24735
ENSDART00000143325.2	2207	1908	212.293	7.35567
ENSDART00000076696.6	2396	2097	0.716411	0.0225855
ENSDART00000140081.2	6779	6480	705.601	7.19862
ENSDART00000164542.2	1924	1625	0	0
ENSDART00000138182.3	6809	6510	1.86583	0.0189476
ENSDART00000076687.4	2125	1826	0	0
ENSDART00000136342.3	1210	911	0	0
ENSDART00000154863.2	501	202.085	13.384	4.3784
ENSDART00000055611.7	981	682	969.668	93.9948
ENSDART00000173471.2	785	486	0	0
ENSDART00000173809.2	2802	2503	6.28702	0.166054
ENSDART00000052906.6	6837	6538	0	0
ENSDART00000183048.1	4342	4043	0	0
ENSDART00000181577.1	4441	4142	0	0
ENSDART00000170597.2	4489	4190	49.3861	0.779212
ENSDART00000172709.2	4638	4339	202.152	3.08002
ENSDART00000170143.2	2477	2178	0.872148	0.0264727
ENSDART00000164348.2	2415	2116	0	0
ENSDART00000191414.1	2905	2606	0	0
ENSDART00000187058.1	2836	2537	0	0
ENSDART00000054843.7	1769	1470	151.207	6.80017
ENSDART00000138630.3	1726	1427	2.46056	0.113992
ENSDART00000179964.1	1230	931	0	0
ENSDART00000154333.2	2818	2519	276.541	7.25766
ENSDART00000155267.2	3419	3120	26.8321	0.568546
ENSDART00000106488.2	3307	3008	21.6107	0.47496
ENSDART00000140035.2	645	346	0	0
ENSDART00000005901.9	3370	3071	0	0
ENSDART00000128182.3	1190	891	0	0
ENSDART00000133077.2	909	610	0	0
ENSDART00000052086.6	1854	1555	8.6694	0.368573
ENSDART00000124471.3	2628	2329	488.057	13.8537
ENSDART00000088624.5	4258	3959	156.419	2.61197
ENSDART00000099647.6	1811	1512	0	0
ENSDART00000138443.3	1328	1029	0	0
ENSDART00000139813.2	1906	1607	141.682	5.82858
ENSDART00000111699.5	1883	1584	162.697	6.7903
ENSDART00000152246.2	7961	7662	387.649	3.34474
ENSDART00000064968.5	2173	1874	408.76	14.4199
ENSDART00000151672.3	4652	4353	6.30868	0.0958108
ENSDART00000138049.2	768	469	1.56356	0.220398
ENSDART00000026516.7	1344	1045	14.172	0.896563
ENSDART00000150852.2	538	239.009	0	0
ENSDART00000150594.2	445	147.275	0	0
ENSDART00000150812.2	910	611	10.5867	1.14547
ENSDART00000128743.3	2732	2433	781.18	21.2263
ENSDART00000189645.1	750	451	0	0
ENSDART00000165510.2	996	697	0	0
ENSDART00000121859.3	5077	4778	891.95	12.3413
ENSDART00000190959.1	992	693	0	0
ENSDART00000142069.3	613	314	1534.95	323.17
ENSDART00000043933.5	608	309	1524.41	326.143
ENSDART00000148516.2	3022	2723	159.173	3.86444
ENSDART00000169072.2	8455	8156	1963.79	15.9178
ENSDART00000147947.2	8535	8236	460.063	3.69289
ENSDART00000057464.7	1888	1589	0	0
ENSDART00000176133.2	2022	1723	0	0
ENSDART00000172882.2	2142	1843	12.9499	0.464522
ENSDART00000163138.2	1127	828	774.83	61.8644
ENSDART00000129570.3	734	435	0	0
ENSDART00000170007.2	915	616	18.2346	1.95695
ENSDART00000075782.7	3025	2726	330.295	8.01017
ENSDART00000060594.6	2004	1705	509.692	19.7628
ENSDART00000097540.5	912	613	0	0
ENSDART00000154409.2	2086	1787	0	0
ENSDART00000140999.3	699	400	0	0
ENSDART00000067423.5	1542	1243	3.71631	0.197654
ENSDART00000122735.3	4404	4105	20.1066	0.32381
ENSDART00000150875.2	563	264.001	0	0
ENSDART00000086885.5	1685	1386	80.9775	3.86248
ENSDART00000156364.2	630	331	0	0
ENSDART00000155698.2	2582	2283	230.086	6.6627
ENSDART00000163680.2	986	687	0	0
ENSDART00000167613.2	3182	2883	584.979	13.4141
ENSDART00000162628.2	643	344	0	0
ENSDART00000190025.1	1699	1400	0	0
ENSDART00000159216.2	688	389	0	0
ENSDART00000098806.5	2844	2545	27.6951	0.719416
ENSDART00000160071.2	840	541	54	6.59875
ENSDART00000143398.2	738	439	1	0.150592
ENSDART00000133392.3	555	256.003	0	0
ENSDART00000141476.4	1773	1474	3	0.134552
ENSDART00000138301.2	713	414	0	0
ENSDART00000136016.2	1935	1636	749.425	30.2838
ENSDART00000111052.4	2617	2318	78.8636	2.2492
ENSDART00000109990.4	4314	4015	223.117	3.67377
ENSDART00000186706.1	1586	1287	0	0
ENSDART00000169589.3	1361	1062	0	0
ENSDART00000136672.3	1213	914	341.805	24.7228
ENSDART00000112735.4	414	118.987	4.82349	2.67995
ENSDART00000153006.2	3813	3514	5.50689	0.103602
ENSDART00000191797.1	2340	2041	0	0
ENSDART00000099479.5	1809	1510	2.37896	0.104154
ENSDART00000063138.6	1414	1115	7.23482	0.428961
ENSDART00000140321.2	936	637	6.22793	0.646353
ENSDART00000129676.3	1118	819	93.8169	7.5729
ENSDART00000079210.5	1899	1600	214.233	8.85182
ENSDART00000163411.2	1222	923	0	0
ENSDART00000004476.9	1286	987	0	0
ENSDART00000144897.4	4802	4503	1.07241	0.0157443
ENSDART00000172119.2	3649	3350	1047.18	20.6653
ENSDART00000144516.3	2647	2348	0	0
ENSDART00000133277.3	1898	1599	3	0.124033
ENSDART00000131410.3	593	294	0	0
ENSDART00000078466.6	3411	3112	0	0
ENSDART00000143981.2	539	240.008	0	0
ENSDART00000174580.2	3483	3184	116.736	2.4238
ENSDART00000187409.1	3133	2834	1.00427	0.023427
ENSDART00000182247.1	3785	3486	0	0
ENSDART00000153512.2	1764	1465	0	0
ENSDART00000184299.1	3681	3382	0	0
ENSDART00000153168.2	2157	1858	6.30484	0.224333
ENSDART00000045186.6	1658	1359	0	0
ENSDART00000147917.3	1782	1483	294.578	13.1318
ENSDART00000061577.6	1699	1400	0	0
ENSDART00000179893.1	1204	905	0	0
ENSDART00000122279.3	636	337	4	0.784685
ENSDART00000193421.1	1288	989	0	0
ENSDART00000139924.4	3323	3024	19.208	0.41992
ENSDART00000183848.1	4295	3996	0	0
ENSDART00000138837.2	817	518	0	0
ENSDART00000079691.5	4246	3947	43.5327	0.729145
ENSDART00000147470.2	580	281	2.85973	0.672796
ENSDART00000135049.3	3232	2933	0	0
ENSDART00000154540.2	5764	5465	0	0
ENSDART00000180384.1	6294	5995	0	0
ENSDART00000175024.2	6007	5708	0	0
ENSDART00000184486.1	6281	5982	0	0
ENSDART00000156372.3	1410	1111	0	0
ENSDART00000020044.9	1460	1161	0	0
ENSDART00000101292.4	783	484	40.6751	5.55582
ENSDART00000065139.5	1228	929	2.76637	0.196861
ENSDART00000144257.2	482	183.235	11.9363	4.30653
ENSDART00000141484.2	1187	888	435.284	32.4059
ENSDART00000160276.2	6452	6153	296.38	3.18439
ENSDART00000139285.2	1275	976	10.5371	0.713734
ENSDART00000149911.2	1393	1094	4.71765	0.285085
ENSDART00000066834.5	1080	781	0	0
ENSDART00000188808.1	5596	5297	0	0
ENSDART00000187511.1	1617	1318	0	0
ENSDART00000081894.7	1722	1423	14.5309	0.675077
ENSDART00000077800.6	2317	2018	316.377	10.3645
ENSDART00000140851.2	668	369	0	0
ENSDART00000121828.4	749	450	0	0
ENSDART00000142347.2	875	576	1.26153	0.144791
ENSDART00000181891.1	3362	3063	0	0
ENSDART00000102949.4	3301	3002	3.26508	0.0719033
ENSDART00000183998.1	3946	3647	0	0
ENSDART00000180528.1	3570	3271	0	0
ENSDART00000135262.3	3499	3200	0.00819968	0.0001694
ENSDART00000170471.2	168	21.6415	0	0
ENSDART00000167251.2	720	421	16.8633	2.64805
ENSDART00000167841.2	919	620	199.312	21.2523
ENSDART00000006927.6	1785	1486	387.759	17.2508
ENSDART00000126664.3	470	171.423	0	0
ENSDART00000160463.2	3637	3338	1.74731	0.0346058
ENSDART00000161238.2	2840	2541	0	0
ENSDART00000172136.2	2865	2566	0	0
ENSDART00000190736.1	5087	4788	23.805	0.328684
ENSDART00000149067.3	3732	3433	89.3805	1.72121
ENSDART00000180985.1	2824	2525	0	0
ENSDART00000149591.3	750	451	0.665486	0.09755
ENSDART00000149938.4	3181	2882	93.7004	2.14938
ENSDART00000162837.2	1313	1014	0	0
ENSDART00000170821.2	583	284	0	0
ENSDART00000131463.2	693	394	0	0
ENSDART00000184111.1	1161	862	0	0
ENSDART00000149371.2	1529	1230	1831.98	98.4646
ENSDART00000019733.8	1633	1334	0	0
ENSDART00000112778.4	1751	1452	0	0
ENSDART00000025562.8	2373	2074	154.276	4.91761
ENSDART00000184362.1	360	78.0713	0	0
ENSDART00000168957.3	3559	3260	810.152	16.4291
ENSDART00000099157.5	1613	1314	0	0
ENSDART00000128788.3	1690	1391	309.091	14.6901
ENSDART00000144769.2	1156	857	620.795	47.8887
ENSDART00000138731.2	795	496	0	0
ENSDART00000124963.4	1627	1328	341.541	17.0024
ENSDART00000141283.2	816	517	5.7924	0.740684
ENSDART00000103626.5	2981	2682	84.1358	2.0739
ENSDART00000121439.3	1827	1528	0	0
ENSDART00000149429.2	2555	2256	224.271	6.57203
ENSDART00000168277.2	2906	2607	134.511	3.411
ENSDART00000156512.2	3196	2897	2.62894	0.0599926
ENSDART00000083442.5	4257	3958	0	0
ENSDART00000148107.4	7693	7394	893.612	7.98978
ENSDART00000174685.2	4659	4360	0	0
ENSDART00000140935.2	772	473	0	0
ENSDART00000079283.6	2138	1839	3796.73	136.488
ENSDART00000039510.6	2187	1888	0	0
ENSDART00000153401.2	2846	2547	122	3.16662
ENSDART00000159602.2	3227	2928	0	0
ENSDART00000147667.2	844	545	4.454	0.54028
ENSDART00000111414.3	1442	1143	253.249	14.6476
ENSDART00000167022.2	1664	1365	10.611	0.513913
ENSDART00000182248.1	2580	2281	0	0
ENSDART00000169144.2	3479	3180	0	0
ENSDART00000192977.1	2843	2544	0	0
ENSDART00000184208.1	3244	2945	0	0
ENSDART00000164445.2	1162	863	1	0.0766045
ENSDART00000166902.2	4609	4310	136.588	2.09508
ENSDART00000143276.3	4966	4667	70.4651	0.998163
ENSDART00000051070.7	4986	4687	1823.99	25.7272
ENSDART00000074781.5	4915	4616	53.0478	0.759743
ENSDART00000004842.8	1121	822	14	1.12596
ENSDART00000152853.2	273	39.9219	0	0
ENSDART00000139202.2	273	39.9219	0	0
ENSDART00000015000.8	1425	1126	29.2279	1.71603
ENSDART00000162892.2	521	222.026	3.33994	0.994489
ENSDART00000166081.2	1461	1162	63.4933	3.61232
ENSDART00000161574.2	875	576	0	0
ENSDART00000022179.9	3405	3106	380.143	8.09116
ENSDART00000025356.7	2244	1945	11	0.373885
ENSDART00000146192.3	3929	3630	1098.58	20.0074
ENSDART00000147430.2	1896	1597	1845.92	76.414
ENSDART00000165180.3	1635	1336	773.4	38.2704
ENSDART00000128561.4	1295	996	4.82778	0.320445
ENSDART00000044115.6	1154	855	410.561	31.7451
ENSDART00000133072.2	859	560	0	0
ENSDART00000110137.5	2127	1828	437.201	15.8114
ENSDART00000161723.2	6231	5932	451.102	5.02735
ENSDART00000154105.3	6313	6014	44.5014	0.489188
ENSDART00000135845.4	5504	5205	20.5399	0.260881
ENSDART00000038535.7	1041	742	1.93995	0.172843
ENSDART00000169912.2	3677	3378	14.6711	0.287123
ENSDART00000171291.2	775	476	1	0.138886
ENSDART00000157602.2	942	643	0	0
ENSDART00000166983.2	1113	814	0	0
ENSDART00000180481.1	7465	7166	0	0
ENSDART00000113332.4	7032	6733	0	0
ENSDART00000173541.2	10562	10263	531.172	3.42157
ENSDART00000173660.2	267	38.3027	0	0
ENSDART00000173580.2	10633	10334	0.00576482	3.68793e-05
ENSDART00000173770.2	575	276.001	0	0
ENSDART00000184585.1	7588	7289	0	0
ENSDART00000188749.1	7642	7343	0	0
ENSDART00000186956.1	6189	5890	1.59125	0.0178603
ENSDART00000141231.3	1168	869	1	0.0760756
ENSDART00000099602.5	2320	2021	2792.3	91.3401
ENSDART00000004539.7	749	450	368.887	54.1934
ENSDART00000146136.2	919	620	0	0
ENSDART00000161638.2	2769	2470	18.1865	0.486764
ENSDART00000073936.6	1789	1490	24.7084	1.09629
ENSDART00000156716.3	1502	1203	13.2921	0.730455
ENSDART00000155659.2	446	148.224	4.74541	2.11652
ENSDART00000144054.4	1353	1054	0	0
ENSDART00000147482.3	1432	1133	0	0
ENSDART00000132541.3	744	445	0	0
ENSDART00000101765.4	3398	3099	6	0.127996
ENSDART00000144480.2	470	171.423	0	0
ENSDART00000136249.3	562	263.002	0	0
ENSDART00000139270.3	413	118.12	0	0
ENSDART00000173222.2	1762	1463	54	2.44014
ENSDART00000146909.2	452	153.952	5.16088e-08	2.21617e-08
ENSDART00000024858.7	781	482	621.233	85.2065
ENSDART00000012759.7	1948	1649	954.922	38.2836
ENSDART00000056655.5	1625	1326	22	1.09684
ENSDART00000003621.9	578	279	0	0
ENSDART00000132356.2	609	310	0	0
ENSDART00000148013.2	528	229.017	11.045	3.18834
ENSDART00000080430.4	1173	874	149.082	11.2766
ENSDART00000165399.2	1274	975	0	0
ENSDART00000173375.2	753	454	0	0
ENSDART00000173056.2	8267	7968	45.1227	0.374379
ENSDART00000138142.2	544	245.006	2.28021	0.615267
ENSDART00000176139.2	773	474	220.56	30.7619
ENSDART00000123925.3	708	409	0	0
ENSDART00000143933.3	1159	860	864.761	66.4757
ENSDART00000143339.3	792	493	0	0
ENSDART00000140977.3	583	284	55.092	12.8243
ENSDART00000149320.2	2734	2435	3865.32	104.942
ENSDART00000033848.9	5076	4777	231.913	3.20949
ENSDART00000158709.2	2007	1708	5.99504	0.232044
ENSDART00000139650.3	465	166.535	0	0
ENSDART00000065057.7	2440	2141	1.38454	0.0427516
ENSDART00000155016.2	6619	6320	1967.93	20.5853
ENSDART00000154229.3	958	659	2.16496	0.217185
ENSDART00000005355.8	1161	862	560.84	43.0127
ENSDART00000156520.2	957	658	0	0
ENSDART00000156262.2	794	495	0	0
ENSDART00000143657.3	1570	1271	0.23349	0.0121447
ENSDART00000169911.2	1568	1269	1.76651	0.0920279
ENSDART00000054209.7	378	90.2432	0	0
ENSDART00000193973.1	390	99.214	20.379	13.5792
ENSDART00000148075.3	3625	3326	0	0
ENSDART00000054689.5	2086	1787	60.3112	2.2312
ENSDART00000056893.5	3305	3006	353.979	7.78492
ENSDART00000172811.2	1526	1227	0.503357	0.0271205
ENSDART00000133049.3	940	641	0	0
ENSDART00000041026.8	1111	812	0	0
ENSDART00000053153.6	2323	2024	457.521	14.944
ENSDART00000188322.1	5181	4882	266.612	3.61033
ENSDART00000163331.2	6495	6196	22.5225	0.240309
ENSDART00000164732.2	5391	5092	0	0
ENSDART00000144822.2	736	437	0	0
ENSDART00000135273.3	1062	763	0	0
ENSDART00000137210.3	1367	1068	327.616	20.2796
ENSDART00000102934.4	1020	721	165.99	15.2199
ENSDART00000059038.8	4544	4245	16.2487	0.253049
ENSDART00000141061.2	1656	1357	0	0
ENSDART00000031425.8	3835	3536	111.443	2.08357
